"","Date","Country","City","co","humidity","no2","pm10","pressure","so2","temperature","wind-gust","wind-speed","dew","pm25","o3","wd","precipitation","wind gust","wind speed","THI","API"
"6005",2022-07-28,"AT","Vienna",0.1,60.2,5.5,13,1016.9,1.6,22.4,6.7,2,13.4,30,NA,NA,99,NA,NA,69.136,30
"6006",2022-07-29,"AT","Graz",0.1,44.8,5.5,17,1013.6,0.6,24.4,3.5,2,15.3,23,NA,NA,NA,NA,NA,70.4,23
"6007",2022-07-29,"AT","Innsbruck",0.1,89.5,5.1,7,950.1,0.6,17,5.2,2,15.3,NA,NA,NA,0.5,NA,NA,62.327,7
"6008",2022-07-29,"AT","Linz",0.1,61.9,7.4,14,1014.7,1.6,22.1,2.1,1,14.2,38,NA,NA,99,NA,NA,68.8463,38
"6009",2022-07-29,"AT","Salzburg",0.1,72,5.1,9,1015.5,1.6,20,NA,3,15,25,NA,NA,99,NA,NA,66.432,25
"6010",2022-07-29,"AT","Vienna",0.1,67.1,8.3,15,1014.3,1.6,22,3.8,2,14.7,38,NA,NA,0.2,NA,NA,69.0996,38
"6011",2022-07-30,"AT","Graz",0.1,71.5,3.2,9,971.2,0.6,19.5,4.6,1.3,16.5,17,NA,NA,0.2,NA,NA,65.6465,17
"6012",2022-07-30,"AT","Innsbruck",0.1,87.7,5.1,8,951.5,0.6,16,7.2,3,13.3,NA,NA,NA,0.9,NA,NA,60.6032,8
"6013",2022-07-30,"AT","Linz",0.1,80.2,4.2,10,1016.3,2.8,18.8,4.1,1,16.1,30,NA,NA,2.1,NA,NA,64.9688,30
"6014",2022-07-30,"AT","Salzburg",0.1,88,5.5,9,966.4,1.3,17.9,NA,3,14.9,30,NA,NA,2.7,NA,NA,63.8,30
"6015",2022-07-30,"AT","Vienna",0.1,78.7,3.7,8,1013.6,1.6,19.8,11.1,5,15.9,21,NA,NA,0.4,NA,NA,66.4898,21
"6016",2022-07-31,"AT","Graz",0.1,52.3,4.6,12,1015.4,0.8,21.1,5.4,2,11.7,13,NA,NA,NA,NA,NA,66.7841,13
"6017",2022-07-31,"AT","Innsbruck",0.1,80.8,6,10,1019.9,0.6,17,2,1,13.8,NA,NA,NA,99,NA,NA,62.1008,10
"6018",2022-07-31,"AT","Linz",0.1,68.5,6,11,1018,1.6,21.2,3.5,1.2,14.1,34,NA,NA,99,NA,NA,68.018,34
"6019",2022-07-31,"AT","Salzburg",0.1,67,5.1,11,1019,1.8,21,NA,3,13.5,30,NA,NA,99,NA,NA,67.622,30
"6020",2022-07-31,"AT","Vienna",0.1,57.4,2.3,10,1015.5,1.6,22.5,15.3,6.9,12.2,25,NA,NA,99,NA,NA,69.0494,25
"6021",2022-08-01,"AT","Graz",0.1,47.1,6.9,14,1014.4,1.1,22.2,2.7,1.8,13,17,NA,NA,NA,NA,NA,67.8338,17
"6022",2022-08-01,"AT","Innsbruck",0.1,70.7,5.1,11,1016.7,0.6,19.2,2.5,1.8,14,NA,NA,NA,NA,NA,NA,65.1536,11
"6023",2022-08-01,"AT","Linz",0.1,70.8,8.3,12,1016,1.1,22.2,2.8,1,16.3,32,NA,NA,99.1,NA,NA,69.6824,32
"6024",2022-08-01,"AT","Salzburg",0.1,58.6,6.7,11,968.7,2.1,23,6.6,2.3,14.5,25,NA,NA,99,NA,NA,69.8396,25
"6025",2022-08-01,"AT","Vienna",0.1,57.1,5.5,10,1014.5,1.1,24.4,8.2,3,14,21,NA,NA,99,NA,NA,71.63,21
"6026",2022-08-02,"AT","Graz",0.1,34.1,4.2,12,1017.9,1.1,22.7,5.1,2,15.1,9,NA,NA,99.1,NA,NA,67.3903,12
"6027",2022-08-02,"AT","Innsbruck",0.1,76.6,5.1,8,953.3,0.6,18.3,7,2,14.9,NA,NA,NA,0.7,NA,NA,64.0274,8
"6028",2022-08-02,"AT","Linz",0.1,72.8,7.4,8,1018.5,1.1,21.5,1.9,1,16.5,21,NA,NA,99.1,NA,NA,68.7688,21
"6029",2022-08-02,"AT","Salzburg",0.1,68,6.4,10,1018,1.1,21,NA,2,15,21,NA,NA,99,NA,NA,67.688,21
"6030",2022-08-02,"AT","Vienna",0.1,62,4.2,7,1017.9,1.1,23.3,7.2,2.5,14.8,13,NA,NA,99,NA,NA,70.558,13
"6031",2022-08-03,"AT","Graz",0.1,44,4.6,11,1017.8,1.1,23.9,3.7,1.1,15,13,NA,NA,NA,NA,NA,69.7,13
"6032",2022-08-03,"AT","Innsbruck",0.1,68,6,10,1017.3,0.6,20.5,5.2,1.5,14,NA,NA,NA,99,NA,NA,66.948,10
"6033",2022-08-03,"AT","Linz",0.1,58,6,10,1018.4,1.1,23.7,3.4,0.6,15.1,25,NA,NA,99,NA,NA,70.754,25
"6034",2022-08-03,"AT","Salzburg",0.1,62,5.1,10,1018,1.6,22.5,NA,3,15,25,NA,NA,NA,NA,NA,69.422,25
"6035",2022-08-03,"AT","Vienna",0.1,50.3,7.4,10,1018.3,1.6,25.2,3.7,1.3,12.9,17,NA,NA,NA,NA,NA,71.9924,17
"6036",2022-08-04,"AT","Graz",0.1,44.2,5.5,14,1016.7,1.1,26.8,4.5,2,14.1,13,NA,NA,NA,NA,NA,73.3208,14
"6037",2022-08-04,"AT","Innsbruck",0.1,62.7,7.4,14,1015,0.6,23,4.2,2,15,NA,NA,NA,99,NA,NA,70.1922,14
"6038",2022-08-04,"AT","Linz",0.1,57,8.3,13,1016.5,1.6,24.9,1.9,0.9,14.5,30,NA,NA,NA,NA,NA,72.305,30
"6039",2022-08-04,"AT","Salzburg",0.1,57.4,6.9,14,1017,1.1,25.1,NA,2.5,15.1,36,NA,NA,NA,NA,NA,72.6218,36
"6040",2022-08-04,"AT","Vienna",0.1,43.4,7.8,14,1017,1.6,26.6,5,2,11.4,25,NA,NA,99,NA,NA,72.9748,25
"6041",2022-08-05,"AT","Graz",0.1,51,6.7,19,970.9,1.1,27.5,2.6,2,16.2,21,NA,NA,NA,NA,NA,75.081,21
"6042",2022-08-05,"AT","Innsbruck",0.1,78.8,8.3,15,949.3,0.6,20,5.2,2,17.3,NA,NA,NA,99,NA,NA,66.8128,15
"6043",2022-08-05,"AT","Linz",0.1,55.1,10.6,18,1014,1.6,27.2,3.7,1,17.1,42,NA,NA,NA,NA,NA,75.2128,42
"6044",2022-08-05,"AT","Salzburg",0.1,67.5,6.4,18,965.8,2.6,22.1,NA,4.3,16.7,50,NA,NA,99,NA,NA,69.2775,50
"6045",2022-08-05,"AT","Vienna",0.1,44.8,8.7,16,1012.1,1.6,28.8,4.8,2,14.2,30,NA,NA,99,NA,NA,75.8912,30
"6046",2022-08-06,"AT","Graz",0.1,51.6,3.2,11,975.2,0.6,24.2,6.2,2,17.3,9,NA,NA,99,NA,NA,70.8168,11
"6047",2022-08-06,"AT","Innsbruck",0.1,92.1,5.1,7,954.4,0.6,17.3,4,2,16.3,NA,NA,NA,0.5,NA,NA,62.9109,7
"6048",2022-08-06,"AT","Linz",0.1,75.1,4.2,9,1020.2,1.1,19.5,3.5,1,14.5,25,NA,NA,99,NA,NA,65.8301,25
"6049",2022-08-06,"AT","Salzburg",0.1,90.9,5.5,10,971.8,1.6,18.6,NA,2.8,16.1,30,NA,NA,99.2,NA,NA,65.0978,30
"6050",2022-08-06,"AT","Vienna",0.1,68,2.8,8,1014,1.1,22,13.5,6,16.1,21,NA,NA,99.1,NA,NA,69.168,21
"6051",2022-08-07,"AT","Graz",0.1,54.5,1.9,9,1018.8,0.6,21.5,5.5,2,12.6,5,NA,NA,99,NA,NA,67.4695,9
"6052",2022-08-07,"AT","Innsbruck",0.1,81.5,2.8,8,1019.3,0.6,18.5,5.7,2,15.5,NA,NA,NA,99,NA,NA,64.5415,8
"6053",2022-08-07,"AT","Linz",0.1,64.6,3.7,9,1021.8,1.1,19.4,2.5,1,12,25,NA,NA,NA,NA,NA,65.15,25
"6054",2022-08-07,"AT","Salzburg",0.1,74.5,4.6,9,1022,1.6,18,NA,2.5,14,34,NA,NA,99.2,NA,NA,63.482,34
"6055",2022-08-07,"AT","Vienna",0.1,59.6,2.8,9,1020.9,1.6,19.4,11,4.3,11.1,21,NA,NA,99,NA,NA,64.9,21
"6056",2022-08-08,"AT","Graz",0.1,46,4.2,12,1020.5,0.6,21,4.5,1.7,13.6,13,NA,NA,99,NA,NA,66.236,13
"6057",2022-08-08,"AT","Innsbruck",0.1,74.5,4.2,10,1021,0.6,18,7.2,2.3,13,NA,NA,NA,NA,NA,NA,63.482,10
"6058",2022-08-08,"AT","Linz",0.1,68.6,5.5,11,1022.8,1.6,19,3,1,13,30,NA,NA,0.3,NA,NA,64.7556,30
"6059",2022-08-08,"AT","Salzburg",0.1,72,7.8,11,1022.5,2.1,17.5,12.8,2.8,12.5,34,NA,NA,99,NA,NA,62.632,34
"6060",2022-08-08,"AT","Vienna",0.1,72.2,6.9,10,1021.9,1.6,18.1,7,3,12,21,NA,NA,99.1,NA,NA,63.5514,21
"6061",2022-08-09,"AT","Graz",0.1,51.5,3.2,12,1022,1.1,22.5,5.9,2.4,9.6,9,NA,NA,NA,NA,NA,68.5715,12
"6062",2022-08-09,"AT","Innsbruck",0.1,65,5.1,12,1022.5,0.6,18.5,10,2,11.5,NA,NA,NA,99,NA,NA,63.865,12
"6063",2022-08-09,"AT","Linz",0.1,52.1,7.8,12,1024.7,1.6,20.6,2.3,0.7,11,25,NA,NA,NA,NA,NA,66.1102,25
"6064",2022-08-09,"AT","Salzburg",0.1,61.3,6.9,12,1024,2.1,20,NA,1.5,11,34,NA,NA,99,NA,NA,65.8328,34
"6065",2022-08-09,"AT","Vienna",0.1,51,4.2,11,1023.4,1.6,22.3,12.5,4.5,9.8,17,NA,NA,99,NA,NA,68.269,17
"6066",2022-08-10,"AT","Graz",0.1,51.9,5.1,16,979.3,1.1,21.8,4.1,1.5,9.4,13,NA,NA,NA,NA,NA,67.6806,16
"6067",2022-08-10,"AT","Innsbruck",0.1,69.5,5.5,14,1021.1,0.6,17,10,2,11,NA,NA,NA,NA,NA,NA,61.807,14
"6068",2022-08-10,"AT","Linz",0.1,52.5,6.4,13,1023.2,1.6,21.4,2.7,1,10.5,25,NA,NA,NA,NA,NA,67.195,25
"6069",2022-08-10,"AT","Salzburg",0.1,56,6.4,12,975.3,1.1,19.5,NA,1.8,11,30,NA,NA,NA,NA,NA,64.856,30
"6070",2022-08-10,"AT","Vienna",0.1,44.7,4.6,12,1004.4,2.1,22.4,11.3,3.1,9.7,21,NA,NA,NA,NA,NA,67.896,21
"6071",2022-08-11,"AT","Graz",0.1,56.3,4.6,16,978.2,1.1,22.8,5.9,2,9.3,17,NA,NA,NA,NA,NA,69.3692,17
"6072",2022-08-11,"AT","Innsbruck",0.1,67.6,5.3,15,951.9,0.6,16.6,8,2,11.8,NA,NA,NA,99,NA,NA,61.1672,15
"6073",2022-08-11,"AT","Linz",0.1,48.7,4.6,12,1019.9,2.1,21.1,3.5,1,9.8,25,NA,NA,99,NA,NA,66.5429,25
"6074",2022-08-11,"AT","Salzburg",0.1,53.1,7.4,13,969.6,1.3,20,NA,2,10,34,NA,NA,99,NA,NA,65.3736,34
"6075",2022-08-11,"AT","Vienna",0.1,45.4,5.5,12,1001.8,1.6,21.6,8.7,2.6,9.3,17,NA,NA,NA,NA,NA,66.9488,17
"6076",2022-08-12,"AT","Graz",0.1,59.3,4.4,13,1016.3,1.1,20.4,8.3,3,9.5,9,NA,NA,0.3,NA,NA,66.278,13
"6077",2022-08-12,"AT","Innsbruck",0.1,69.3,6.4,13,949.9,0.6,16.3,8.2,2,9.3,NA,NA,NA,99,NA,NA,60.7567,13
"6078",2022-08-12,"AT","Linz",0.1,56.3,5.1,10,1018.1,1.6,19.6,2.7,1,10,21,NA,NA,NA,NA,NA,65.0076,21
"6079",2022-08-12,"AT","Salzburg",0.1,62.6,6,11,1018,1.6,16.6,NA,3.3,10,25,NA,NA,99.2,NA,NA,61.0572,25
"6080",2022-08-12,"AT","Vienna",0.1,47.2,5.1,10,1017.9,1.1,22,5.8,2,8.9,15,NA,NA,NA,NA,NA,67.5872,15
"6081",2022-08-13,"AT","Graz",0.1,65.6,5.1,10,972,1.1,18.3,6.9,2.3,11.9,17,NA,NA,99.1,NA,NA,63.5984,17
"6082",2022-08-13,"AT","Innsbruck",0.1,65.4,5.5,10,948.5,0.6,14.2,8.2,2,9.3,NA,NA,NA,NA,NA,NA,57.6292,10
"6083",2022-08-13,"AT","Linz",0.1,62,10.6,13,1014.3,2.1,20.9,2.2,1,12.2,38,NA,NA,99.1,NA,NA,67.15,38
"6084",2022-08-13,"AT","Salzburg",0.1,67.5,6,11,965.9,1.6,18.5,NA,3,10.7,34,NA,NA,NA,NA,NA,63.9675,34
"6085",2022-08-13,"AT","Vienna",0.1,57,3.7,12,1011.8,1.6,22.2,11.6,4,12.9,30,NA,NA,99,NA,NA,68.606,30
"6086",2022-08-14,"AT","Graz",0.1,39.9,3.5,12,1007.5,1.1,23,6,2,12.6,19,NA,NA,NA,NA,NA,68.2314,19
"6087",2022-08-14,"AT","Innsbruck",0.1,57.9,6,10,943.1,NA,15.5,2.7,1.8,9.9,NA,NA,NA,NA,NA,NA,59.4369,10
"6088",2022-08-14,"AT","Linz",0.1,70.2,7.4,14,1007.7,1.6,21,1.4,1,14.5,42,NA,NA,0.1,NA,NA,67.8332,42
"6089",2022-08-14,"AT","Salzburg",0.1,56.5,3.7,13,962.9,1.6,21,NA,3.6,12,38,NA,NA,NA,NA,NA,66.929,38
"6090",2022-08-14,"AT","Vienna",0.1,67.8,2.8,10,990.3,1.1,22.1,9.2,3,15.9,34,NA,NA,99,NA,NA,69.3006,34
"6091",2022-08-15,"AT","Graz",0.1,52.4,4.2,12,963.4,1.1,23.9,4.6,1.2,14.1,17,NA,NA,99,NA,NA,70.498,17
"6092",2022-08-15,"AT","Innsbruck",0.1,78.1,5.1,11,942,0.6,17.5,8,3,12.5,NA,NA,NA,99.1,NA,NA,62.8211,11
"6093",2022-08-15,"AT","Linz",0.1,64,7.8,14,1006.7,1.6,22.8,3.2,1,15,42,NA,NA,99.1,NA,NA,70.016,42
"6094",2022-08-15,"AT","Salzburg",0.1,55.6,5.1,10,959.3,1.1,22.5,10.8,2,12.5,34,NA,NA,99.2,NA,NA,68.9036,34
"6095",2022-08-15,"AT","Vienna",0.1,57.4,5.1,12,986.2,1.6,25.3,6,2,15,30,NA,NA,NA,NA,NA,72.8966,30
"6096",2022-08-16,"AT","Graz",0.1,49.4,4.4,11,967.1,1.1,23.1,7,2,13.6,9,NA,NA,99.4,NA,NA,69.1778,11
"6097",2022-08-16,"AT","Innsbruck",0.1,70,6.9,7,945.2,0.6,15.9,4.7,1.2,13.7,NA,NA,NA,0.2,NA,NA,60.17,7
"6098",2022-08-16,"AT","Linz",0.1,55.5,7.4,10,1011,1.6,22.5,2.9,1,12.8,25,NA,NA,99,NA,NA,68.8955,25
"6099",2022-08-16,"AT","Salzburg",0.1,66,6.7,9,960.9,1.1,19.5,NA,3,13.8,25,NA,NA,0.1,NA,NA,65.366,25
"6100",2022-08-16,"AT","Vienna",0.1,46.5,4.6,10,989.9,1.6,25.9,10.5,4,12.8,19,NA,NA,99,NA,NA,72.4675,19
"6101",2022-08-17,"AT","Graz",0.1,40.6,8.3,17,1010.6,1.1,26,5,2,14.3,25,NA,NA,NA,NA,NA,71.9096,25
"6102",2022-08-17,"AT","Innsbruck",0.1,68.3,8.3,12,943.8,0.6,16,11.5,5,12.1,NA,NA,NA,NA,NA,NA,60.2928,12
"6103",2022-08-17,"AT","Linz",0.1,52.6,10.1,13,1010.7,1.6,24.3,2.1,0.7,13.2,30,NA,NA,NA,NA,NA,71.0474,30
"6104",2022-08-17,"AT","Salzburg",0.1,59.6,6.9,14,960.3,1.6,23.5,NA,2.8,13.5,36,NA,NA,99.2,NA,NA,70.6236,36
"6105",2022-08-17,"AT","Vienna",0.1,44,9.2,18,1008.4,1.6,27.4,4,2,13,25,NA,NA,99,NA,NA,74.04,25
"6106",2022-08-18,"AT","Graz",0.1,50,7.8,19,967.7,1.1,22.3,4.4,2,14.3,30,NA,NA,99,NA,NA,68.19,30
"6107",2022-08-18,"AT","Innsbruck",0.1,75.3,8.7,15,944.3,0.6,18,5.5,4,13.7,NA,NA,NA,99,NA,NA,63.5108,15
"6108",2022-08-18,"AT","Linz",0.1,63.8,8,17,1009,1.8,23.1,3.8,1,15.7,38,NA,NA,99.3,NA,NA,70.4306,38
"6109",2022-08-18,"AT","Salzburg",0.1,68.3,8.7,17,960.8,1.6,21.6,NA,2,15.9,46,NA,NA,99,NA,NA,68.5976,46
"6110",2022-08-18,"AT","Vienna",0.1,47.5,8.3,21,990.1,1.6,25.9,5.5,2,14,34,NA,NA,99,NA,NA,72.5825,34
"6111",2022-08-19,"AT","Graz",0.1,44.5,7.4,16,1010.1,1.1,21.9,4.4,2,14.8,21,NA,NA,0.2,NA,NA,67.2575,21
"6112",2022-08-19,"AT","Innsbruck",0.1,91.5,6.7,11,944.7,0.6,16.5,9.5,3,15,NA,NA,NA,99.1,NA,NA,61.5215,11
"6113",2022-08-19,"AT","Linz",0.1,85.8,10.6,12,1011.1,1.6,19,2.1,0.9,16.9,38,NA,NA,0.5,NA,NA,65.5468,38
"6114",2022-08-19,"AT","Salzburg",0.1,79.5,6.9,12,1012,1.1,19.5,7.7,2,16.3,38,NA,NA,99.4,NA,NA,66.0545,38
"6115",2022-08-19,"AT","Vienna",0.1,61,6.9,19,1010,1.6,24.2,7.8,2.6,16.1,38,NA,NA,99,NA,NA,71.738,38
"6116",2022-08-20,"AT","Graz",0.1,49,4.2,10,969.1,1.1,22.1,5.5,2,13.1,34,NA,NA,99.4,NA,NA,67.853,34
"6117",2022-08-20,"AT","Innsbruck",0.1,95,6,7,950.2,0.6,15.4,3.7,3,14.7,NA,NA,NA,0.4,NA,NA,59.67,7
"6118",2022-08-20,"AT","Linz",0.1,89.7,6.9,9,1014.1,1.1,18,5,1,16.3,28,NA,NA,99,NA,NA,64.0292,28
"6119",2022-08-20,"AT","Salzburg",0.1,90.5,6.4,8,1015.5,1.1,17,NA,2,15.7,25,NA,NA,1,NA,NA,62.353,25
"6120",2022-08-20,"AT","Vienna",0.1,69.2,2.8,5,992.3,1.6,21.3,15.7,5.5,15,13,NA,NA,99.5,NA,NA,68.2148,13
"6121",2022-08-21,"AT","Graz",0.1,50.5,2.3,6,1010.9,0.6,21.5,3.5,1.5,11.6,NA,NA,NA,99,NA,NA,67.1855,6
"6122",2022-08-21,"AT","Innsbruck",0.1,81.2,3.7,6,951.3,0.6,16.2,4,2,12,NA,NA,NA,0.3,NA,NA,60.8216,6
"6123",2022-08-21,"AT","Linz",0.1,92.3,4.8,12,1015.2,1.1,17.6,2.8,0.8,16.4,38,NA,NA,1.6,NA,NA,63.4336,38
"6124",2022-08-21,"AT","Salzburg",0.1,83.6,5.5,7,966,1.6,18,NA,2.5,15,25,NA,NA,1.5,NA,NA,63.8096,25
"6125",2022-08-21,"AT","Vienna",0.1,78.6,2.3,6,992.9,2.1,19,16.5,6,14.8,17,NA,NA,99,NA,NA,65.2156,17
"6126",2022-08-22,"AT","Graz",0.1,52.8,3.2,8,967.5,0.8,20,5.1,3,10.9,9,NA,NA,99.2,NA,NA,65.3568,9
"6127",2022-08-22,"AT","Innsbruck",0.1,70.5,6,11,949.3,0.6,16.5,5.7,2,11,NA,NA,NA,99,NA,NA,61.0805,11
"6128",2022-08-22,"AT","Linz",0.1,85.8,6.7,11,1015,1.1,16.6,2.8,1,14,34,NA,NA,99.2,NA,NA,61.5676,34
"6129",2022-08-22,"AT","Salzburg",0.1,70.2,7.4,11,966.5,1.6,18,NA,2,13,38,NA,NA,99,NA,NA,63.3272,38
"6130",2022-08-22,"AT","Vienna",0.1,87.4,3.7,4,992.4,1.6,16.1,17.1,5.4,14,9,NA,NA,99,NA,NA,60.7658,9
"6131",2022-08-23,"AT","Graz",0.1,57.3,4.2,7,971.9,0.6,19.3,4.8,2,13.2,5,NA,NA,99.2,NA,NA,64.6477,7
"6132",2022-08-23,"AT","Innsbruck",0.1,65.5,6.7,10,949.3,0.6,12.9,6.7,2,8.7,NA,NA,NA,NA,NA,NA,55.7375,10
"6133",2022-08-23,"AT","Linz",0.1,93.7,9.2,14,1016.3,1.1,15.8,2.3,1,14.9,46,NA,NA,0.5,NA,NA,60.3518,46
"6134",2022-08-23,"AT","Salzburg",0.1,65,6.9,12,966.4,1.6,18.7,NA,2,12.4,34,NA,NA,NA,NA,NA,64.155,34
"6135",2022-08-23,"AT","Vienna",0.1,85.9,4.6,5,995.7,1.6,16.8,16.2,6,14.3,13,NA,NA,2.1,NA,NA,61.9016,13
"6136",2022-08-24,"AT","Graz",0.1,29.7,5.1,10,1017.2,1.1,19.5,3.6,1.5,13.6,17,NA,NA,0.1,NA,NA,63.5147,17
"6137",2022-08-24,"AT","Innsbruck",0.1,70.3,7.1,12,951,0.6,13,6,2,9.2,NA,NA,NA,NA,NA,NA,55.8158,12
"6138",2022-08-24,"AT","Linz",0.1,79,7.1,13,1019.7,1.1,19.6,1.5,1,16.2,40,NA,NA,99.5,NA,NA,66.188,40
"6139",2022-08-24,"AT","Salzburg",0.1,66.6,8,12,968.1,1.6,18.5,NA,2,12.7,34,NA,NA,99,NA,NA,63.9306,34
"6140",2022-08-24,"AT","Vienna",0.1,74,4.2,10,1017.9,1.6,22.2,12.1,4,16.2,25,NA,NA,99,NA,NA,69.932,25
"6141",2022-08-25,"AT","Graz",0.1,31,6.9,19,1016,1.1,21.8,3.6,1.6,16.4,34,NA,NA,99,NA,NA,66.134,34
"6142",2022-08-25,"AT","Innsbruck",0.1,74.8,6.9,14,946.8,0.8,15,4.2,2,12.3,NA,NA,NA,NA,NA,NA,58.8488,14
"6143",2022-08-25,"AT","Linz",0.1,84.5,8.7,19,1016.9,1.1,21.2,1.5,1,17.7,53,NA,NA,99.1,NA,NA,69.106,53
"6144",2022-08-25,"AT","Salzburg",0.1,76.7,7.4,21,966.2,2.1,20.6,NA,2,15.4,53,NA,NA,99,NA,NA,67.6354,53
"6145",2022-08-25,"AT","Vienna",0.1,76.6,6.4,23,1015.4,2.1,23,5.2,2,17.9,53,NA,NA,99,NA,NA,71.3876,53
"6146",2022-08-26,"AT","Graz",0.1,47.3,6.9,26,971.3,1.1,23.4,3.5,2,15.8,48,NA,NA,NA,NA,NA,69.377,48
"6147",2022-08-26,"AT","Innsbruck",0.1,73.7,6.4,14,948.5,0.6,18,5.2,2,13.1,NA,NA,NA,99,NA,NA,63.4532,14
"6148",2022-08-26,"AT","Linz",0.1,78.9,8.7,21,1012,1.1,22.2,2.5,0.6,18.4,55,NA,NA,99,NA,NA,70.3142,55
"6149",2022-08-26,"AT","Salzburg",0.1,77,5.5,13,1012,2.1,19.9,NA,3.3,16,38,NA,NA,99.2,NA,NA,66.555,38
"6150",2022-08-26,"AT","Vienna",0.1,66.8,9.6,24,1009.5,2.1,25,3.2,1.8,16.7,50,NA,NA,NA,NA,NA,73.4808,50
"6151",2022-08-27,"AT","Graz",0.1,57.1,4.6,24,969.3,1.1,20.2,4.5,2,16.5,38,NA,NA,2.8,NA,NA,65.8718,38
"6152",2022-08-27,"AT","Innsbruck",0.1,88.2,4.6,9,1011.7,0.6,18,4.5,1.8,15,NA,NA,NA,99.1,NA,NA,63.9752,9
"6153",2022-08-27,"AT","Linz",0.1,76,6.2,15,1012.6,1.3,21.7,2.5,1,17,46,NA,NA,99.2,NA,NA,69.308,46
"6154",2022-08-27,"AT","Salzburg",0.1,77,5.1,12,965.4,2.1,19.5,NA,2.5,15.5,38,NA,NA,99,NA,NA,65.927,38
"6155",2022-08-27,"AT","Vienna",0.1,65.9,4.2,12,1011,1.6,24.2,6,2.2,16.7,30,NA,NA,99,NA,NA,72.2182,30
"6156",2022-08-28,"AT","Graz",0.1,80.3,3.2,11,970.8,0.6,19,3.8,1,16.6,25,NA,NA,99.7,NA,NA,65.2938,25
"6157",2022-08-28,"AT","Innsbruck",0.1,92,4.6,7,948.8,0.6,16.8,6,1,15.7,NA,NA,NA,1.3,NA,NA,62.048,7
"6158",2022-08-28,"AT","Linz",0.1,93.1,6,10,1014.2,1.1,19.4,1.2,1,18.2,34,NA,NA,0.7,NA,NA,66.575,34
"6159",2022-08-28,"AT","Salzburg",0.1,93,5.1,8,966.4,1.1,17.7,NA,2,17,25,NA,NA,1.5,NA,NA,63.629,25
"6160",2022-08-28,"AT","Vienna",0.1,81.3,3.7,8,999.2,1.6,20.5,5,3,17.1,25,NA,NA,99,NA,NA,67.7593,25
"6161",2022-08-29,"AT","Graz",0.1,26.9,6,10,1018.1,1.1,20,2.3,1,17,17,NA,NA,2.5,NA,NA,63.9064,17
"6162",2022-08-29,"AT","Innsbruck",0.1,78,5.5,9,1017.5,0.6,18,6.7,1,14.5,NA,NA,NA,NA,NA,NA,63.608,9
"6163",2022-08-29,"AT","Linz",0.1,79.6,6.4,17,1019.2,1.1,20,0.5,1,16.9,50,NA,NA,0.6,NA,NA,66.8576,50
"6164",2022-08-29,"AT","Salzburg",0.1,82,6,11,1019,1.6,18.5,NA,2,15.5,34,NA,NA,NA,NA,NA,64.562,34
"6165",2022-08-29,"AT","Vienna",0.1,68,4.2,13,1017.9,2.1,21,9,3.6,14.4,30,NA,NA,99,NA,NA,67.688,30
"6166",2022-08-30,"AT","Graz",0.1,46.7,5.1,14,1017,1.1,22.2,4,2,15,17,NA,NA,NA,NA,NA,67.8026,17
"6167",2022-08-30,"AT","Innsbruck",0.1,81.4,5.1,12,949.5,0.6,15.5,5.2,2,13.7,NA,NA,NA,NA,NA,NA,59.6954,12
"6168",2022-08-30,"AT","Linz",0.1,74.2,6.4,16,1018.3,1.1,20.1,NA,1,15,46,NA,NA,NA,NA,NA,66.7094,46
"6169",2022-08-30,"AT","Salzburg",0.1,75.3,6.9,13,968,2.1,18.5,NA,2,14.5,42,NA,NA,NA,NA,NA,64.2873,42
"6170",2022-08-30,"AT","Vienna",0.1,60.7,6.4,13,1018,2.1,21.2,5.7,2,12.9,30,NA,NA,99,NA,NA,67.4876,30
"6171",2022-08-31,"AT","Graz",0.1,27.1,6,14,1016.4,1.1,19.9,4.5,2,14.3,21,NA,NA,0.5,NA,NA,63.8105,21
"6172",2022-08-31,"AT","Innsbruck",0.1,93,8.7,10,1017.1,0.6,15.6,5.2,2,15,NA,NA,NA,0.5,NA,NA,59.996,10
"6173",2022-08-31,"AT","Linz",0.1,81,9.9,15,1019,1.1,17,NA,1,14.2,46,NA,NA,0.6,NA,NA,62.106,46
"6174",2022-08-31,"AT","Salzburg",0.1,93,10.1,11,1019,2.1,15.6,NA,2,14.2,38,NA,NA,0.2,NA,NA,59.996,38
"6175",2022-08-31,"AT","Vienna",0.1,70.5,6.4,11,1018,2.1,18.8,7.7,3,12.7,25,NA,NA,99,NA,NA,64.542,25
"6176",2022-09-01,"AT","Graz",0.1,53.5,3.2,11,973.5,1.1,17.6,5.2,2,11.6,5,NA,NA,0.3,NA,NA,62.192,11
"6177",2022-09-01,"AT","Innsbruck",0.1,89.5,5.1,10,1016.9,0.6,15,5.2,1,12.5,NA,NA,NA,99.2,NA,NA,58.937,10
"6178",2022-09-01,"AT","Linz",0.1,76.5,6,10,1019.8,1.1,16.6,NA,1,12,25,NA,NA,0.3,NA,NA,61.363,25
"6179",2022-09-01,"AT","Salzburg",0.1,84.5,6.9,10,1019,1.6,14.9,NA,2.3,12,30,NA,NA,99,NA,NA,58.7425,30
"6180",2022-09-01,"AT","Vienna",0.1,57,4.6,9,1018.1,2.1,18,11.1,4,8.1,13,NA,NA,99.5,NA,NA,62.852,13
